Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
102.79483199119568	0	-167.557749434295	-9.151612769969157	68.26199559150032	-26.19155997140213	-365.5250726221784	20.0	0.0	1008	10017	-165.65525556447983	-9.212514748177698
201.83353900909424	1	-163.31719959639776	-8.707723154177167	68.97477136157758	-26.00669939665754	-351.72282005024186	20.0	0.0	1008	20034	-164.5812981854684	-8.647931252367945
299.9597625732422	2	-161.78646585973846	-8.573486777439046	63.446217990752864	-27.200346727499397	-334.48810488036645	20.0	0.0	1008	30051	-165.77300556579294	-8.40094880767055
404.6713490486145	3	-165.15196387069585	-8.611102155603138	62.510632676145754	-26.12995183435232	-404.07802509616783	20.0	0.0	1008	40068	-158.89250862141176	-8.269570489303282
503.974413394928	4	-169.8052131187401	-8.655006759644452	67.9099388692033	-30.88718739278511	-367.72850909774854	20.0	0.0	1008	50085	-147.4768550593487	-7.4467983122105705
601.2588083744049	5	-165.56318401385874	-8.416278987559657	63.737617874442556	-34.70997245121896	-363.47580560909927	20.0	0.0	1008	60102	-167.51967129530672	-8.145682767024255
699.6602671146393	6	-155.36185549667547	-7.780397576970215	60.383608276372435	-26.20584663456629	-327.8629060090079	20.0	0.0	1008	70119	-142.97717861212638	-6.754372512693032
795.1439340114594	7	-154.08109520261027	-7.53477303336334	66.00968546026756	-28.18593352357699	-375.1790023768311	20.0	0.0	1008	80136	-154.7321468847205	-7.22232908157017
893.1325399875641	8	-145.88758449332536	-7.021014603445462	61.3791141980934	-26.3428372262043	-352.0139626627433	20.0	0.0	1008	90153	-159.68073686975185	-7.486804020344515
992.6365129947662	9	-157.7423146854215	-7.613570473219809	66.29893627599324	-28.395641110501376	-374.8627252883353	20.0	0.0	1008	100170	-133.17226308800863	-6.5057305776271805
1090.9755156040192	10	-154.0040688466906	-7.223930185460331	61.73986278562821	-26.00095490031513	-327.407366802013	20.0	0.0	1008	110187	-163.58750648887394	-7.30789043858699
1190.0582008361816	11	-146.99026259614803	-6.8706325991617225	60.44739707473975	-31.81754073328193	-340.9033496579389	20.0	0.0	1008	120204	-137.07377744829003	-6.141790502944244
1286.2028477191925	12	-149.23903920863583	-6.831768929709447	62.72316253292351	-23.107674079718628	-334.3087557978608	20.0	0.0	1008	130221	-131.89578008929334	-6.022495213536671
1383.5614161491394	13	-143.986842985833	-6.590772663306639	65.99946657887067	-24.32539037816753	-330.09726867516764	20.0	0.0	1008	140238	-151.01841735237755	-6.776651505652956
1481.746868133545	14	-143.2390941003725	-6.467866711217841	66.41080000552512	-25.620870601554092	-437.4350197219644	20.0	0.0	1008	150255	-144.05148658363728	-6.085922488008016
1580.7563996315002	15	-146.2200537223277	-6.4000927182573975	63.04828913198925	-25.289380149782602	-361.5621959143739	20.0	0.0	1008	160272	-144.41996856160105	-6.384695130200634
1684.8056313991547	16	-146.08002977558093	-6.234053571376493	59.90893171987373	-25.532692583475335	-406.5120235544585	20.0	0.0	1008	170289	-139.89710988017353	-6.025410724603088
1782.4692990779877	17	-140.06093405513369	-5.990210271022546	61.26775061882565	-24.56996571307598	-313.9020920427974	20.0	0.0	1008	180306	-137.40954947459446	-5.673028208273508
1877.9751608371735	18	-141.2217458277059	-5.833766321948909	62.120197416163	-24.531797593880423	-355.3613481626702	20.0	0.0	1008	190323	-146.13079638481165	-5.97055149752606
1973.6781978607178	19	-134.2374112282876	-5.461347820360916	60.8885868870104	-21.79019628345649	-357.3982103707189	20.0	0.0	1008	200340	-137.62434623477463	-5.411796779471506
2069.3777968883514	20	-136.30828399320336	-5.451428121589311	65.0846348160933	-23.552808645221145	-407.4661327507216	20.0	0.0	1008	210357	-131.63319553531628	-5.201294976315278
2165.8164315223694	21	-131.66743352821223	-5.112528674650635	62.7737706728405	-22.815534038817834	-368.90923397467566	20.0	0.0	1008	220374	-132.16882864344615	-5.2814285527232165
2261.615884780884	22	-133.7604431674406	-5.233598592448136	64.47981468212589	-24.534082516298	-476.5373093270696	20.0	0.0	1008	230391	-115.81916392358785	-4.38832777408662
2357.858414173126	23	-129.74902883301914	-4.940165323853738	67.68203691167353	-22.376775793146443	-411.14497697377635	20.0	0.0	1008	240408	-150.95992242646693	-5.885468138216481
2454.540952682495	24	-130.7638488321392	-4.885940815572431	61.13226796049	-21.741847131155208	-377.93815731625324	20.0	0.0	1008	250425	-132.6307884829881	-4.8027865301502715
2550.276184797287	25	-125.92040663289328	-4.561855570866191	59.10812781929278	-25.26326060746726	-395.61728164587623	20.0	0.0	1008	260442	-128.57747786094808	-4.7260442875219075
2646.0812566280365	26	-132.4728254252197	-4.9179142712235935	65.12262210335115	-20.230226988811708	-481.18205005927183	20.0	0.0	1008	270459	-120.32607437481094	-4.076112344250093
2742.5433394908905	27	-128.70369560729512	-4.484993856585079	62.415806826752736	-19.288137739000398	-359.2050871428267	20.0	0.0	1008	280476	-123.63223126442121	-4.21843929446966
2842.2720909118652	28	-128.62460771889116	-4.526898770520429	70.00589626585227	-17.63635107354203	-435.5850052362255	20.0	0.0	1008	290493	-122.86498692551596	-4.032605975449754
2939.5567948818207	29	-124.5550653414707	-4.531468320763447	67.01618788166911	-24.016899971785413	-468.45165057594596	20.0	0.0	1008	300510	-118.12288139952062	-3.6803079716077334
3035.488085269928	30	-119.0125107526263	-4.00134323712193	60.18946728805836	-20.524435027381962	-471.85924620172744	20.0	0.0	1008	310527	-112.82275509543729	-3.8470250325197526
3131.2830696105957	31	-123.51117340361145	-4.416265834307247	63.994923923941215	-18.527391871671547	-483.6676747578266	20.0	0.0	1008	320544	-102.08019344762027	-3.579035934838069
3227.480457305908	32	-120.80577752521386	-4.242117326715049	69.1086085517904	-18.295672569670057	-604.1666329471724	20.0	0.0	1008	330561	-123.81331672616089	-4.209306508519653
3323.547818660736	33	-116.6317429280383	-3.91094347636104	58.74100303927124	-19.03816399300233	-423.3095907073846	20.0	0.0	1008	340578	-137.28417024322889	-4.031459243666564
3420.4982917308807	34	-113.14564254356063	-3.86752054825447	59.53232447176511	-20.186417289832658	-454.0843346949995	20.0	0.0	1008	350595	-126.5491165362485	-4.162369204313482
3516.915880203247	35	-118.67859080127637	-4.070517004441678	62.55252322885478	-19.219500887367115	-462.41958804180945	20.0	0.0	1008	360612	-118.54932110873192	-3.906663003186322
3614.203582763672	36	-115.22405204590736	-3.9195161446622584	55.72778341172917	-17.3101290196103	-338.57301625105663	20.0	0.0	1008	370629	-137.67841364835633	-4.513877045808145
3710.859889984131	37	-112.41529058878584	-3.8070804704084775	59.49274232972425	-17.512318311091814	-320.1294012479693	20.0	0.0	1008	380646	-100.49069560573264	-3.4684694760284587
3807.641081571579	38	-118.449764969497	-3.9900803958468916	66.27326032740505	-20.98086741297792	-516.4980265791329	20.0	0.0	1008	390663	-113.8541577431193	-3.6324914552110172
3903.6842052936554	39	-108.21862235272684	-3.6376277959507486	59.664308409349005	-18.981459767503523	-436.79581946487946	20.0	0.0	1008	400680	-114.62383348426208	-3.8963292063724175
4000.4230060577393	40	-109.13713732023335	-3.7228929849947345	59.84884192419018	-19.14182376614805	-504.76158583115216	20.0	0.0	1008	410697	-124.76248855767693	-4.315523372865301
4096.9974529743195	41	-113.97735967145755	-3.8426385363102016	62.032197497326486	-18.9392768515211	-538.0897258125655	20.0	0.0	1008	420714	-110.10174906068283	-3.2363096405560534
4193.409739494324	42	-117.56798073904028	-4.0752373966431845	64.54993011076994	-14.80450521163802	-386.0010659465509	20.0	0.0	1008	430731	-126.61117409382403	-3.7502072023550412
4290.758226633072	43	-114.67213343102452	-3.935445314190361	60.56965709318437	-17.240118536499587	-494.11709070395864	20.0	0.0	1008	440748	-113.71909545971137	-3.4898701292234082
4386.081876039505	44	-114.5463458182982	-3.984627611314475	67.06595800623307	-15.968961393808533	-482.1877264995171	20.0	0.0	1008	450765	-99.73202188942066	-3.8449935600921705
4482.298285007477	45	-110.29044383313315	-3.8617594843940335	59.4497563054994	-18.773732244867727	-505.93604555147624	20.0	0.0	1008	460782	-115.47747689238749	-4.072943330412257
4577.301338434219	46	-112.03084377508435	-3.709310349045048	63.634240936523454	-16.791423952537286	-409.0057066885808	20.0	0.0	1008	470799	-102.6917645089846	-3.7824493680239955
4674.082591295242	47	-113.9009366871764	-3.6883719581833074	63.558139085555446	-17.014410398166767	-427.68005906020704	19.9874213836478	0.2744330091732256	1008	480816	-110.88974853551518	-3.9202400336703085
4771.440718412399	48	-107.63109316261558	-3.5657177401835476	57.15990493235567	-16.323413239314664	-414.60990297592934	20.0	0.0	1008	490833	-117.91771033285272	-3.665790249628077
4868.069823741913	49	-111.21096947228457	-3.7647516325109573	65.60025409168499	-15.274203207244067	-478.02018317631234	20.0	0.0	1008	500850	-114.83689911759377	-4.022639836402248
4965.021953344345	50	-110.09624441751635	-3.681395141320266	60.08235438539077	-17.2600874198125	-517.5817741237007	20.0	0.0	1008	510867	-103.91090543085029	-3.1282782461989824
5062.457778215408	51	-114.45209166432936	-3.6972748545418486	71.8206299108505	-15.215915263444137	-770.1781122777687	20.0	0.0	1008	520884	-103.54117645824174	-4.1495479046330495
5158.356234550476	52	-107.10935458259519	-3.6067590738638984	60.18087618445641	-15.556442928479735	-420.3468102145175	20.0	0.0	1008	530901	-99.41771198501932	-3.5089752487061827
5254.181208372116	53	-114.10570596903733	-4.073373313365442	71.19801675044772	-17.34770378635608	-706.1535214943384	20.0	0.0	1008	540918	-105.5803838310075	-3.5115498638538
5350.253705978394	54	-111.21082138890908	-3.7664915132276433	60.236239231243495	-17.030796596221542	-489.3555316202023	20.0	0.0	1008	550935	-116.56716738529224	-3.7967329983028866
5446.022654771805	55	-110.43325967333071	-3.7329721146102823	59.303944209393116	-14.603731015886742	-398.8799591500096	20.0	0.0	1008	560952	-116.69435402009935	-3.720508581127806
5541.795442819595	56	-110.50307648270778	-3.726221171552394	64.32091530325903	-16.610695437670397	-520.0951540419992	20.0	0.0	1008	570969	-108.47286831257428	-3.4779665364956602
5639.5896916389465	57	-107.14296125024991	-3.7029127318098665	54.67351304270404	-15.849730306021803	-368.61960767065597	20.0	0.0	1008	580986	-108.43918181234342	-3.652973348012722
5735.977285385132	58	-107.80417584538465	-3.5337946140214673	68.08389017195026	-15.858769489765557	-877.509388462793	20.0	0.0	1008	591003	-116.72685876462053	-3.95132025114637
5831.774095535278	59	-118.0142945221432	-4.005346395835319	77.44888839197884	-17.813399479941978	-831.4313349757983	20.0	0.0	1008	601020	-112.57523605772872	-3.7987182974668925
