,ReturnAvg,ReturnMax,ReturnMin,ReturnStd,TrainingLossFinal,TrainingLossStart
0,-134.8146205054244,-42.66173312530623,-208.84496724648403,49.49881460711972,,
1,57.99763216227747,133.38756418683275,-6.189856225384289,43.45578307980459,0.02967844530940056,1.0413631200790405
