Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
340.1546382904053	0	-172.35796404513658	-9.390670196869474	68.58240728227287	-26.432316906712682	-374.43423761503396	20.0	0.0	1050	10050	-153.045196412775	-8.412172946031415
646.077220916748	1	-176.79453635359158	-9.516646510797981	69.83902903238653	-33.848430456910734	-372.8396085083105	20.0	0.0	1050	20100	-145.43223446319755	-7.432574719736963
867.8984558582306	2	-180.48820779555385	-9.493337436079539	70.6442820881508	-24.282394642998558	-353.60170214411545	20.0	0.0	1050	30150	-151.11434383893553	-7.757825563146148
1090.510125875473	3	-167.65758517863128	-8.78543107316742	69.83631094500731	-31.83306041073187	-383.03284442662437	20.0	0.0	1050	40200	-151.23054006762663	-7.503560768822671
1312.4606783390045	4	-171.29135320421761	-8.849951670792267	70.08695642464721	-33.78924862339174	-361.3083639179529	20.0	0.0	1050	50250	-151.8845402041597	-8.050386504522685
1534.5042660236359	5	-155.8207888178395	-7.986796396723946	66.48344619961624	-24.956143539283975	-362.6891838173758	20.0	0.0	1050	60300	-166.96769710206252	-8.268240138492283
1756.2425620555878	6	-162.99515418525584	-8.006690683483242	65.80553562662769	-23.207279944380375	-381.44105301879904	20.0	0.0	1050	70350	-121.0685717993769	-5.908230396506736
1978.7408735752106	7	-161.79475459262744	-8.03545374324312	72.01980993891043	-28.11347975415319	-413.569509543971	20.0	0.0	1050	80400	-128.20754141524978	-6.158870222270922
2199.5212309360504	8	-163.0012037480497	-7.971808756952132	73.06554815404242	-28.719756099686265	-387.36215128129726	20.0	0.0	1050	90450	-160.85326555068033	-7.481863722223987
2420.480887413025	9	-154.14735139528852	-7.408179697400051	70.57642936592514	-25.05421091757334	-379.00233472814534	20.0	0.0	1050	100500	-152.81159452712527	-7.077439230504185
2641.135572910309	10	-147.58270170334004	-6.937788016867945	67.81932649196257	-18.671944393329383	-347.63186354803884	20.0	0.0	1050	110550	-145.18809010289075	-6.472297839387709
2863.7237808704376	11	-142.49920485128445	-6.682503440890224	68.30536168590334	-19.35237682479046	-353.0232480435043	20.0	0.0	1050	120600	-151.9793533645376	-6.841296674144678
3084.177901983261	12	-148.62296943833366	-6.709184374879595	69.18380060478353	-21.233633311901993	-357.2500900675182	20.0	0.0	1050	130650	-151.0367349104787	-6.0304799586324
3304.140364408493	13	-145.05985683459767	-6.448673539305796	71.74162354588996	-20.975685127000716	-337.7606119277684	20.0	0.0	1050	140700	-132.05823193195144	-5.699289082709563
3526.2193109989166	14	-147.47560251352132	-6.3535946758821975	70.0282356473742	-23.722633584320995	-399.80589454673816	20.0	0.0	1050	150750	-125.44842299145053	-4.985356273818428
3745.7800240516663	15	-132.82518141033054	-5.670827517462385	58.80965235708378	-18.333681885415025	-350.851835656542	20.0	0.0	1050	160800	-103.38346480721037	-4.766708632936585
3967.5297310352325	16	-131.69302455314562	-5.706975305980415	63.74078526184291	-22.15241378255334	-359.0548358422058	20.0	0.0	1050	170850	-127.47945218663014	-5.106348213331937
4188.79715514183	17	-134.73642561519324	-5.614454222190281	63.01722423115379	-21.311454351843388	-356.9239241196251	20.0	0.0	1050	180900	-134.5169397928918	-5.501037559855478
4410.310217142105	18	-130.3029106638196	-5.2399099599478385	58.30396570959038	-21.21269100973611	-311.9380622367853	20.0	0.0	1050	190950	-135.69765713055264	-5.401568106439091
4631.17010641098	19	-130.5343549781413	-5.253792843793373	61.1101977121317	-19.892590501534283	-369.4477533387532	20.0	0.0	1050	201000	-137.4289702875317	-6.380142142268452
4852.057157754898	20	-131.1054227750136	-5.538336506970568	64.90395615603656	-16.627087014364175	-396.06691749908845	20.0	0.0	1050	211050	-116.71724552673834	-4.844471139277444
5073.651374578476	21	-126.38895206113625	-5.026805710322561	63.91089400337683	-23.675918970422565	-370.09608643272287	20.0	0.0	1050	221100	-113.05098413108541	-3.957566208092942
5296.486495733261	22	-133.19163377214312	-5.4053589178305765	65.43935594712367	-20.729419720652718	-406.32715374091913	20.0	0.0	1050	231150	-108.82739389559967	-4.441043381720699
5519.775017976761	23	-126.83302537555362	-5.139918801017294	66.12417124556832	-23.531573727747094	-382.301661269104	20.0	0.0	1050	241200	-125.25229737055824	-5.070804247505284
5743.8563640117645	24	-126.25749505874906	-4.968808953737316	63.961554135529006	-19.406599550314287	-343.6829925406929	20.0	0.0	1050	251250	-111.89674954213471	-4.530803954384616
5966.588626623154	25	-121.43645053748835	-4.891123486712021	63.11223175542045	-19.463617856640628	-376.20862861684833	20.0	0.0	1050	261300	-112.16747869053827	-4.0884102437633025
6187.886374235153	26	-108.76904287509441	-4.154972261527545	65.72796407629335	-20.566491033209893	-417.9848582682922	20.0	0.0	1050	271350	-102.07293662560294	-3.9370042969240213
6410.590476036072	27	-117.02614214476453	-4.607202973915782	65.25132887135346	-17.690142200679468	-408.23716082076396	20.0	0.0	1050	281400	-103.77984610301105	-3.902478624526474
6633.633503437042	28	-109.46903323547552	-4.278904363690256	61.87012735846747	-14.952227205132186	-458.06534689553456	19.962779156327542	0.7462755951276707	1050	291450	-109.17638483716325	-3.7151637393893964
6856.338819026947	29	-111.32638433523623	-4.124471776254941	62.47719503747181	-18.330552254911673	-364.89031717903896	20.0	0.0	1050	301500	-90.78145940688772	-3.5043873038411713
7079.196635723114	30	-110.98078566635478	-4.027823872837837	64.86274458238671	-17.191293679836583	-405.18156644760785	20.0	0.0	1050	311550	-99.60797239432998	-3.947730105255435
7301.307278871536	31	-105.52618556154152	-3.9831599174147554	58.87729698027001	-21.115580941620827	-387.404167710598	20.0	0.0	1050	321600	-94.47526850438298	-3.960034049348748
7521.917937517166	32	-110.17159518270483	-4.119057219618266	64.0234548798686	-17.423168568589887	-482.4779017792828	20.0	0.0	1050	331650	-86.88348912191479	-3.327458792301707
7745.758090257645	33	-101.91547909044512	-3.6101419769500334	61.80762084592351	-14.385956955391704	-413.1524679046667	20.0	0.0	1050	341700	-89.45348609190637	-3.4681036732747037
7967.8134660720825	34	-109.66267878320438	-4.012570977002502	67.84607642598814	-18.076885792106264	-474.5516758866127	20.0	0.0	1050	351750	-85.06787487665322	-2.931300127732821
8191.389150381088	35	-100.49965178263078	-3.6846773081065756	57.33197163680646	-15.398778076878097	-361.408844086763	20.0	0.0	1050	361800	-92.3053347338094	-3.847430033691274
8412.222691297531	36	-105.93562825968674	-3.86717644548374	62.47058347685634	-14.97950815630115	-321.93951009693194	20.0	0.0	1050	371850	-105.92563157519741	-3.777051945887684
8636.458541631699	37	-102.74148974506853	-3.715837205378479	54.469016342002526	-14.249619473940484	-372.9009197026066	20.0	0.0	1050	381900	-106.88825921990966	-3.723174003350685
8858.598234891891	38	-102.02833430215225	-3.5992194905344133	58.2531989841683	-14.18664872970016	-371.8065355493593	20.0	0.0	1050	391950	-122.31213210133919	-5.2011318434078015
9081.577436447144	39	-96.08385222131088	-3.41442609151026	59.595258721290065	-14.022984148895876	-406.30460396810486	20.0	0.0	1050	402000	-103.38692014560544	-3.769907160305575
9303.424250125885	40	-103.99231777545732	-3.8758559613415775	67.05443941652916	-5.244421987367534	-405.2798971375879	19.970149253731343	0.5977607281940533	1050	412050	-90.98327790491464	-3.625825098355329
9527.346177339554	41	-99.96732446638892	-3.5744419720472216	56.721909516827246	-19.220036751300366	-430.641401225689	20.0	0.0	1050	422100	-87.94539199951389	-2.934964276923314
9750.329423427582	42	-104.6612727455716	-3.876447181407176	63.384759369688155	-16.01175178544122	-587.6342792100314	20.0	0.0	1050	432150	-99.23974152310566	-3.1994586093968227
9972.672718524933	43	-102.91577209094167	-3.8084821523949572	64.99115064792916	-18.893091649198034	-398.9825171237146	20.0	0.0	1050	442200	-83.12631370073645	-2.838696933939911
10195.981350421906	44	-101.73805694688278	-3.6655997671224316	63.87454901409795	-15.161880989191719	-396.4181868130979	20.0	0.0	1050	452250	-114.92646948173255	-4.7602743534719805
10419.363146543503	45	-100.8573688414248	-3.63667801618681	56.59514710399588	-15.57570490709826	-318.2995082673358	20.0	0.0	1050	462300	-80.50887719031594	-2.9017953848949536
10644.404783248901	46	-102.30898570875138	-3.894200958890277	73.72308898439292	-13.402293299094055	-616.5634618581832	20.0	0.0	1050	472350	-74.4811783548538	-3.143057789556186
10865.953962087631	47	-102.44922403105963	-3.9945490229574525	71.18033582037816	-16.753924750506993	-569.5313828844223	20.0	0.0	1050	482400	-87.19462045137281	-3.4354125958812243
11089.069761037827	48	-98.51684740833332	-3.518950384936621	70.44174372233789	-17.328844993489138	-554.341041660571	20.0	0.0	1050	492450	-89.82718336243579	-3.272868867588333
11312.109580516815	49	-100.30291962773249	-3.641998292996027	62.05532088137492	-17.167230672958087	-370.65021115068447	20.0	0.0	1050	502500	-85.46534506190733	-3.536160221231367
11537.562670230865	50	-98.92794710750142	-3.5805710317841775	71.91864236050507	-14.636001732520633	-523.8894033683573	20.0	0.0	1050	512550	-95.41210890204462	-3.473333851438506
11758.88756108284	51	-88.50447506034358	-3.360619587747557	61.015958332439716	-13.822502222622003	-571.2300481228967	20.0	0.0	1050	522600	-94.04601616043286	-3.2946587451663993
11985.527309656143	52	-95.33122724862444	-3.55248694197038	70.69728666648169	-14.114791246206924	-683.5868616241023	20.0	0.0	1050	532650	-72.23562295309975	-2.6586331723678143
12210.183777809143	53	-100.0503966438869	-3.950441447759249	80.10569530173358	-14.434204019297335	-613.3014116737247	20.0	0.0	1050	542700	-83.57174059926356	-3.359254449633232
12433.255324602127	54	-99.44482614588559	-3.5500563423392286	71.4273793648513	-14.323272268981862	-431.7765395234682	20.0	0.0	1050	552750	-90.91981109003225	-3.306976809176653
12658.555205106735	55	-101.38234513211613	-3.361699289573766	66.54013223391954	-14.84282871440863	-452.9594011445741	20.0	0.0	1050	562800	-94.16627337013395	-2.983682539623948
12882.248812675476	56	-90.29486830153071	-3.271213311767405	74.15770530087941	-14.356743294952619	-940.1667236555056	20.0	0.0	1050	572850	-106.94255679796296	-4.520926654368711
13102.041398763657	57	-101.1990493961526	-3.7079492409683508	68.81993197007664	-14.793835112242663	-615.6163247195864	20.0	0.0	1050	582900	-82.76249985464952	-3.056190485836631
13314.434618234634	58	-103.5991503810759	-3.9540770378668855	86.90379586327506	-7.84376922546099	-787.9424968927638	19.965087281795512	0.6982543640897754	1050	592901	-88.49324213982268	-3.056903537798104
13519.832666397095	59	-99.50809621903743	-3.4457030035997116	80.38529585873881	-12.07852400234722	-701.1614755100269	20.0	0.0	1050	602951	-115.42638972966395	-3.3861138492776783
