Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
219.5635004043579	0	-168.7985050898552	-9.10100342156152	66.80180519431184	-26.860195857570954	-370.0539427363425	20.0	0.0	1050	10050	-157.40667150701518	-7.673520961605068
437.6362307071686	1	-163.57117068873023	-8.827931945117298	67.55899964241418	-30.199391703051095	-347.28799859511486	20.0	0.0	1050	20100	-143.50105928644902	-7.861936327704641
652.3458113670349	2	-160.2823652297618	-8.588141883862344	62.15013956282684	-31.817646637436567	-367.6395142836461	20.0	0.0	1050	30150	-180.80142611415354	-9.17484652593153
861.7126069068909	3	-160.81298919744694	-8.666131387625859	66.14761047914409	-32.25130113343633	-364.42857942821337	20.0	0.0	1050	40200	-156.51044892831598	-7.986409733632812
1080.4427812099457	4	-161.07977411913276	-8.351696135017852	65.36495247565738	-23.236868414070255	-333.68316081507186	20.0	0.0	1050	50250	-160.13090129996257	-8.15187341941013
1293.3988332748413	5	-168.52641426829558	-8.578041714586556	62.200631148155544	-30.958349862967054	-365.69329797956647	20.0	0.0	1050	60300	-166.92072550823607	-8.719336828183037
1502.3735976219177	6	-155.92653142208624	-7.904178245639154	66.57692033868892	-35.12650775605901	-398.5275758658168	20.0	0.0	1050	70350	-178.9990886616012	-9.319085847012566
1714.076678276062	7	-153.66525266983945	-7.61234669706954	63.46697271849864	-25.331262929840506	-337.13152870161696	20.0	0.0	1050	80400	-143.11096494852234	-6.852948538284318
1925.7940261363983	8	-143.73410179520695	-6.887469261092388	61.32154977950316	-21.458616861797374	-343.6254038986394	20.0	0.0	1050	90450	-133.2562390514755	-6.174352326947067
2134.78156375885	9	-145.85568177509032	-7.099903030478147	67.98421010467278	-27.366026690704945	-368.7234327492765	20.0	0.0	1050	100500	-143.47743346795679	-6.533374930646674
2345.660500764847	10	-148.22995496679422	-7.088589602197618	72.16404169492229	-23.114984315957123	-455.39700663176876	20.0	0.0	1050	110550	-142.70325295299693	-6.253664089660341
2554.149487733841	11	-153.55697383005312	-7.043126084435307	63.65955225265004	-32.50031185224468	-370.0367280763484	20.0	0.0	1050	120600	-162.41677604835064	-6.994421649049958
2764.0826058387756	12	-142.5045219594355	-6.421710963687051	68.35051779756274	-26.131609925729617	-346.1150175519906	20.0	0.0	1050	130650	-124.22599528675056	-4.834941184087799
2974.839644432068	13	-137.37924527288538	-6.101211244226806	64.93800894709594	-23.949358190894937	-332.6873328790607	20.0	0.0	1050	140700	-113.09708338085134	-4.923120609389939
3183.209685564041	14	-139.8446956691437	-6.4250968292525314	71.5326751351513	-24.06634823296368	-372.78865192166234	20.0	0.0	1050	150750	-144.7957834705523	-5.842466033165602
3392.4197928905487	15	-128.5708283916597	-5.419822952397665	59.06186109297864	-25.110890538442938	-366.4489658108917	20.0	0.0	1050	160800	-151.58194074883852	-6.320939201211747
3603.048467874527	16	-130.4854744739356	-5.725077519011624	67.83100148149978	-18.243264353222912	-378.98595314324746	20.0	0.0	1050	170850	-126.08363921030336	-5.650784224550815
3814.4992134571075	17	-122.47042058715095	-5.128549903366156	60.89519284417333	-21.278521514608684	-338.25132060749723	20.0	0.0	1050	180900	-129.11101491291834	-4.8863783509436685
4024.9452033042908	18	-128.53898620205626	-5.51165429250354	66.28492052537871	-28.17532857207094	-374.4751270903	20.0	0.0	1050	190950	-130.98087453908116	-4.981826102368377
4234.864905595779	19	-121.5424599734419	-5.077437700617877	61.77040221266761	-20.729688178946972	-393.05547189502914	20.0	0.0	1050	201000	-137.25411405631036	-5.68033889831339
4443.405117034912	20	-125.33961544680761	-5.166693428530153	63.79860373484702	-22.04305157455375	-339.6130322868355	20.0	0.0	1050	211050	-118.07591115814508	-4.319176938407681
4653.467529535294	21	-118.97507881327515	-4.790491594371085	64.16719940207554	-18.95069767207901	-381.80593496281136	20.0	0.0	1050	221100	-102.00591491593597	-4.1778626236908085
4864.599835395813	22	-126.80941096821161	-4.999883183666528	62.923234707748094	-21.82556228683606	-338.91752087806725	20.0	0.0	1050	231150	-120.99231278368626	-4.633313322569238
5073.845120429993	23	-122.48305988658012	-4.803284691557273	60.6232653414683	-26.484635309700593	-388.3062126854803	20.0	0.0	1050	241200	-135.66608884615297	-5.044996777543642
5282.7016842365265	24	-117.36657213917073	-4.743199189107113	65.16146941751248	-20.873122124489413	-493.7213598833743	20.0	0.0	1050	251250	-108.4205743313868	-4.13306215641432
5491.5851790905	25	-119.98670320601272	-4.656694929552723	66.8261576135757	-19.51535376378527	-557.9316397196801	20.0	0.0	1050	261300	-114.83572450026598	-4.218992924689966
5706.440862417221	26	-116.08630225165005	-4.396148464283884	59.65782588927908	-19.360333863538187	-378.35231503985085	20.0	0.0	1050	271350	-108.95709560691773	-4.026786835129961
5915.659481048584	27	-114.22669415183665	-4.438445927024889	57.60128896340038	-17.782779878305284	-352.05768780969004	20.0	0.0	1050	281400	-109.86018063152066	-4.8814646593646005
6127.2030827999115	28	-107.24893828456572	-4.002847705379807	61.155474392074616	-18.736361031490496	-409.3047383247639	20.0	0.0	1050	291450	-111.27937711361676	-4.080560117593031
6337.806109905243	29	-112.60433758160842	-4.127684769679673	64.73105734972648	-19.953094965910662	-465.36041591541334	20.0	0.0	1050	301500	-97.93386473116581	-4.226272738207816
6546.593987226486	30	-111.8798249887538	-4.122091224379541	68.42598915722074	-18.876459693250823	-424.41368570642373	20.0	0.0	1050	311550	-103.02804251485243	-3.7350687800849975
6762.99125623703	31	-112.39236205887033	-4.203138131937984	72.51796651563741	-19.828534823332802	-495.25768515405616	20.0	0.0	1050	321600	-100.4831300274626	-3.9217678534126694
6973.010813713074	32	-107.13292302214892	-3.8897740762220674	67.46790258246983	-19.75293958747206	-414.9232742443696	20.0	0.0	1050	331650	-104.5380250299919	-3.7176895866393416
7186.298634529114	33	-99.97805710414184	-3.77203323536734	62.284996506163004	-16.092813127471317	-365.40270811150475	20.0	0.0	1050	341700	-104.5578586692948	-3.8960079415218316
7399.749613523483	34	-103.33073688151225	-3.656207072554566	61.265680871061	-16.10047893910317	-354.2624145928165	20.0	0.0	1050	351750	-94.48031652232301	-3.655469105014314
7609.564150571823	35	-102.13512531376382	-3.762914318307003	60.80425326892577	-15.715274976500401	-474.2681496660185	20.0	0.0	1050	361800	-103.47056449820712	-3.8292071914420687
7822.049681901932	36	-98.6098921402749	-3.5991271750722795	59.05677639986223	-20.06121323482495	-398.9408548657413	20.0	0.0	1050	371850	-93.45266559800841	-3.537180444056106
8033.859724998474	37	-104.53009456003613	-3.841552189043237	60.2058417163812	-20.989790407423616	-451.2170838566059	20.0	0.0	1050	381900	-103.6673411160014	-3.413349369891825
8245.500939846039	38	-104.61859312422543	-3.8018812629737675	67.26287959269092	-15.915134035648576	-470.20538871686824	19.97761194029851	0.4483205461455398	1050	391950	-118.9354780124533	-5.0903331551774365
8458.459928035736	39	-99.6179584903221	-3.5018728190480015	58.17969966713285	-17.539090188076283	-524.58821195428	20.0	0.0	1050	402000	-92.02960430284782	-3.093926898222612
8679.924030065536	40	-101.41723755533275	-3.792570212374134	73.76889171400195	-18.227346748455524	-678.0969571215464	20.0	0.0	1050	412050	-99.72783425452731	-3.2733630452517946
8890.973637104034	41	-103.56825699455592	-3.662194961724745	71.54124936730139	-19.042628483783353	-521.4333834188566	20.0	0.0	1050	422100	-97.17078849952388	-3.5181461501759643
9108.905237197876	42	-105.17062535626688	-3.9799317936492424	73.31250164488974	-17.218370484398914	-577.6579526932145	20.0	0.0	1050	432150	-90.689900922028	-3.3049115342310076
9321.403639554977	43	-94.1538695672126	-3.3363397465440507	56.70516931078725	-16.518585431833298	-368.7635749062161	20.0	0.0	1050	442200	-76.97855377905209	-2.761261094505839
9531.06984448433	44	-99.68285273849926	-3.6048834561241163	65.74605544534901	-14.48894272726724	-418.4180653665494	20.0	0.0	1050	452250	-91.09771036614218	-3.2060644923563384
9740.339644432068	45	-94.39477415693399	-3.3776380306034337	58.16394713962573	-15.621704628515392	-581.7200379915743	19.98507462686567	0.29888036409702673	1050	462300	-126.7442575441739	-5.481353130454492
9953.171417236328	46	-95.6071401069176	-3.4656134877992324	70.53368300093119	-16.209782400909482	-726.7985049622664	20.0	0.0	1050	472350	-97.726609650383	-3.1791845556783165
10168.753962516785	47	-93.93622262680003	-3.298426317103248	65.78129354414973	-16.012066276330646	-602.8200479913507	20.0	0.0	1050	482400	-104.63035631685514	-3.7528258272246466
10383.32241821289	48	-101.19357185606378	-3.592925045589942	94.9913044521722	-14.759725105521657	-1238.3865966569808	20.0	0.0	1050	492450	-115.17897953500585	-4.28751623472516
10596.992567777634	49	-96.53762132836661	-3.418170688330488	78.16429923247249	-16.864993092573528	-744.9312490917044	20.0	0.0	1050	502500	-97.90235210912323	-2.8659130385465112
