Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
17.237354278564453	0	-165.8274219192749	-8.878184490855896	61.32958682104752	-42.1346339199321	-367.1201998812313	20.0	0.0	1008	10017	-168.16318291101436	-8.949802320956639
33.25612425804138	1	-171.37341515523318	-9.207520030118403	70.25260936749636	-34.449728022314815	-401.7692167145143	20.0	0.0	1008	20034	-169.3842506902953	-9.162082519746768
50.77560544013977	2	-162.12415747628958	-8.867687193788129	62.4603504059631	-22.958314978813632	-368.8336704517004	20.0	0.0	1008	30051	-163.89977825422505	-8.320992556928879
68.66279673576355	3	-166.72999623216035	-8.957641337610038	67.99244296173737	-30.29365314841552	-374.71379787531924	20.0	0.0	1008	40068	-171.17699695509404	-8.596070882874406
86.22172594070435	4	-170.46827459514802	-8.913477481621214	66.85087117345152	-29.666294034417927	-343.16662096922136	20.0	0.0	1008	50085	-149.45683186600215	-7.623634338682275
104.1017279624939	5	-167.28470819407357	-8.846718238959092	65.15344622321477	-7.613528400020423	-380.1591806867139	19.968553459119498	0.6860825229330638	1008	60102	-161.62462987798986	-8.216222798447143
121.68299579620361	6	-158.59639012203144	-8.08555853998289	66.57381489161344	-23.777613628382007	-384.2505772122538	20.0	0.0	1008	70119	-152.9342431673784	-8.04584829352325
139.37578964233398	7	-162.37130373831553	-8.40388099039923	67.98506573970364	-23.040771539227855	-337.9715236327214	20.0	0.0	1008	80136	-163.2759676283314	-8.648194483101914
157.22362613677979	8	-152.7846683660714	-7.8179599780237075	66.6276520876413	-22.251307034714944	-349.2032133629962	20.0	0.0	1008	90153	-158.33952171735493	-8.28134307006822
174.87286758422852	9	-162.22664091859468	-8.259132693824673	69.06283513777228	-23.606150824725688	-381.51841503933167	20.0	0.0	1008	100170	-168.50845315807808	-8.262531061153416
192.52976751327515	10	-155.35154079988078	-7.825545594929163	64.46604783935733	-23.186252173880554	-336.62098221181395	20.0	0.0	1008	110187	-159.65462519662776	-8.424864495723005
210.0442090034485	11	-159.2603879892094	-7.978070232577586	67.2928773096261	-18.602880195144934	-383.13717782014146	20.0	0.0	1008	120204	-157.93144333881926	-7.896248958767359
227.78127884864807	12	-154.59501827108227	-7.746235606151016	68.59404381331213	-25.83052618312576	-339.0988572087845	20.0	0.0	1008	130221	-165.53027203766806	-8.711968995236987
