Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
27.18852424621582	0	-172.76324	82.44148	39.71402	-463.3854	74.10740740740741	13.12855033959212	40018	40018
54.58598852157593	1	-195.41553	92.89472	61.17125	-492.89423	87.44978165938865	19.96292114086375	40052	80070
84.36399459838867	2	-181.74747	84.46717	44.920273	-528.84894	103.0051413881748	38.767051633212894	40069	120139
115.42597270011902	3	-121.22243	56.95305	59.142536	-391.05496	92.44803695150115	66.20956791987999	40030	160169
142.32710695266724	4	-101.61036	37.457756	50.303925	-309.04053	81.65714285714286	17.784561064161746	40012	200181
174.86369609832764	5	-76.10528	38.228996	41.793747	-218.22244	94.59389671361502	60.30226570482134	40297	240478
207.0611114501953	6	-61.06783	45.997627	50.17357	-235.53244	113.30225988700565	54.608950296815166	40109	280587
266.8972668647766	7	-54.75954	57.994236	66.69099	-224.69604	202.43781094527364	213.9934145152709	40690	321277
367.93706488609314	8	-44.271606	55.95454	62.47951	-284.44147	598.9264705882352	396.6471730487226	40727	362004
472.3267648220062	9	-53.46605	63.53489	37.547806	-268.50674	854.1063829787234	301.69748368421176	40143	402147
577.4581408500671	10	-84.55881	52.858463	20.745132	-201.54532	932.3023255813954	213.54902872410887	40089	442236
690.3724975585938	11	-58.411983	56.411606	28.796875	-190.16989	979.8048780487804	89.25824946835927	40172	482408
795.8684101104736	12	-24.331665	38.60673	45.98532	-145.00386	981.6585365853658	116.0016000217864	40248	522656
906.9643876552582	13	-2.0540433	49.63842	63.516953	-205.42502	973.4285714285714	130.2146840628131	40884	563540
1010.80779504776	14	15.871356	79.53351	110.54715	-204.1358	949.1162790697674	151.15296569143945	40812	604352
1099.843236207962	15	66.94412	86.90953	148.63934	-375.95917	902.9333333333333	234.880527550119	40632	644984
1168.7330005168915	16	93.10503	80.27488	231.19392	-171.71037	801.1372549019608	307.2948395531462	40858	685842
1231.8092494010925	17	71.06311	71.779366	215.39272	-49.247223	641.7142857142857	382.04252354406617	40428	726270
1295.2310209274292	18	74.6069	66.87922	181.72552	-28.49842	662.4262295081967	392.8411208074567	40408	766678
1358.6884486675262	19	68.496216	72.10755	184.851	-124.99928	630.723076923077	390.74872932289315	40997	807675
1417.073701620102	20	67.35055	86.506134	238.39624	-98.36006	565.2957746478874	386.58047262262534	40136	847811
1479.9054799079895	21	65.01365	70.54641	200.99446	-98.10003	635.936507936508	394.2279927332307	40064	887875
1542.2015306949615	22	84.31339	76.60127	221.64691	-72.90585	635.2063492063492	390.0829443230645	40018	927893
1604.0443124771118	23	59.014534	73.800995	236.26987	-52.469666	526.8311688311688	389.3787393590816	40566	968459
1664.5658609867096	24	76.02112	78.72604	241.27829	-64.880844	575.0704225352113	393.12504995207496	40830	1009289
1725.5549178123474	25	84.09019	72.00283	232.6286	-38.973	627.859375	397.68572183271726	40183	1049472
1787.9716148376465	26	85.19714	76.18596	205.75862	-57.57123	678.0847457627119	388.00114835299195	40007	1089479
1850.5092525482178	27	90.63461	69.04635	183.44713	-97.56218	728.6363636363636	374.05407307871525	40075	1129554
1918.256540775299	28	89.00957	70.800125	222.07858	-57.72061	727.6785714285714	367.05576197351706	40750	1170304
1987.033937215805	29	95.660446	76.094376	214.30737	-72.02811	694.0169491525423	371.98161479651725	40947	1211251
2050.705539226532	30	96.308876	83.55358	230.278	-172.88303	756.2264150943396	335.1268777760196	40080	1251331
2116.123827457428	31	114.329834	55.117783	189.34882	-56.528877	848.9583333333334	299.7552444866015	40750	1292081
2185.5860607624054	32	115.00958	64.2752	229.581	-49.936005	851.3125	297.9614178218661	40863	1332944
2256.296741247177	33	130.10812	50.192047	245.1568	-40.547234	905.2888888888889	243.72403540089917	40738	1373682
2327.9966609477997	34	118.26093	48.889442	175.68806	-25.35802	865.063829787234	298.55042727801606	40658	1414340
2397.588707923889	35	135.36702	29.732895	189.71841	19.166916	963.7857142857143	161.97817838248722	40479	1454819
2469.0838305950165	36	139.09529	31.624565	240.738	0.69597626	966.8809523809524	148.12192570745037	40609	1495428
2537.363627910614	37	139.4154	38.417023	192.72713	19.177895	947.1162790697674	193.14992481469446	40726	1536154
2605.7562894821167	38	137.39272	34.05203	185.8686	-12.843056	962.6904761904761	166.85929174795865	40433	1576587
2675.5259132385254	39	130.64844	46.281517	206.34392	-5.8185425	911.75	246.66061750363136	40117	1616704
2747.4080624580383	40	121.81173	54.44501	193.7757	-31.352707	908.2222222222222	248.51066499706596	40870	1657574
2819.778016805649	41	126.8382	50.123737	188.09018	-29.986073	928.9090909090909	224.87570487855757	40872	1698446
2887.6901166439056	42	139.76126	31.144567	189.72522	15.219116	970.1428571428571	136.19621200042718	40746	1739192
2956.9427988529205	43	126.32889	43.49123	179.64218	-17.16336	928.2954545454545	226.8621507300949	40845	1780037
3029.3824956417084	44	148.49251	26.341711	198.75294	61.983807	978.9756097560976	112.41657889294645	40138	1820175
3104.6670501232147	45	143.97063	22.686266	183.38826	101.1918	1000.0	0.0	41000	1861175
3178.456440448761	46	149.71701	35.27533	200.89026	-4.4403534	962.1428571428571	169.48445236019953	40410	1901585
3248.6686260700226	47	148.9331	26.580442	195.64833	45.573338	981.3170731707318	118.16120427751115	40234	1941819
3317.249034881592	48	155.6716	24.846136	194.77834	101.20082	1000.0	0.0	41000	1982819
3381.0299570560455	49	141.69583	43.24927	188.4903	24.195808	894.0444444444445	270.218508746414	40232	2023051
3444.744015932083	50	150.16794	35.022346	193.7582	14.157444	961.7142857142857	171.2189194199839	40392	2063443
