Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
15.15583610534668	0	-165.71434220662096	-8.881633456526012	61.48862402110142	-36.44959974693483	-364.566060698175	20.0	0.0	1008	10017	-167.7880945724643	-8.91004946958669
28.898818492889404	1	-171.10767960444085	-9.197452038557069	69.8114164369887	-33.559809432460725	-394.72288035261414	20.0	0.0	1008	20034	-169.08651779254103	-9.183853402230463
42.55302166938782	2	-162.49635227109752	-8.922938826813954	61.80363210542287	-25.841027993275304	-367.3910971682624	20.0	0.0	1008	30051	-162.41794612920805	-8.122521456318408
56.825881004333496	3	-166.85153615446006	-8.997533722963047	65.93398036050442	-33.33245459568408	-356.8559740921816	20.0	0.0	1008	40068	-172.9538704544719	-8.77462314698863
73.64962601661682	4	-171.59808433721489	-9.069427493763005	65.5186497546726	-28.62407145503051	-335.6038491825387	20.0	0.0	1008	50085	-149.28738803111906	-7.582428095286826
91.27953004837036	5	-167.66405628856975	-8.896339072426583	63.31400335470706	-32.707917342204354	-374.6192788106606	20.0	0.0	1008	60102	-167.06317391133052	-8.684738938113728
108.94567561149597	6	-156.18795369994064	-8.107122396468982	65.24535036474302	-27.89329524432357	-362.4768275562886	20.0	0.0	1008	70119	-153.26030699146264	-7.764397708830913
126.59440898895264	7	-160.43598703621237	-8.299755257692178	65.60851288122447	-30.458386197400767	-363.4265053584671	20.0	0.0	1008	80136	-161.42702161994114	-8.45043738431348
144.3486089706421	8	-153.5686740560985	-7.782354452102965	62.18895321733222	-31.58502022667235	-319.55134590018884	20.0	0.0	1008	90153	-163.5701113424295	-8.545488148488976
162.04671812057495	9	-162.68382755550252	-8.257238155676621	65.97356817751576	-27.18196574727042	-368.31635396186766	20.0	0.0	1008	100170	-141.52280300982744	-7.171391210381956
179.83308124542236	10	-162.67458564220132	-8.186460807832972	61.77631786458777	-30.78350410199026	-348.91997414622716	20.0	0.0	1008	110187	-174.27517577743	-8.796167040224459
197.353125333786	11	-157.10194598482843	-7.911957114841609	63.51915482828777	-27.045683433587214	-343.32145761640294	20.0	0.0	1008	120204	-152.26518763163804	-7.856607283086906
215.17429327964783	12	-158.53275795166195	-7.9510035094232325	62.58153856785746	-19.85489117884193	-348.215219255549	20.0	0.0	1008	130221	-152.81754398360474	-7.799936131675331
232.68032264709473	13	-152.51312769217282	-7.750726560579527	62.882807924859456	-21.674338798309776	-320.17655964109684	20.0	0.0	1008	140238	-168.04677408908495	-8.944257152162256
250.2747495174408	14	-154.89823732796404	-7.741353886708901	63.93730446221115	-26.84024279091989	-300.03421468330555	20.0	0.0	1008	150255	-153.6751234741198	-7.124278871351746
267.75316739082336	15	-156.3075370594712	-7.959054663599782	61.267972015785155	-23.584312164873467	-428.18832407287306	20.0	0.0	1008	160272	-160.70426040812603	-7.7049236694854715
284.95505690574646	16	-158.47104204237806	-7.871783819904379	62.389333725657664	-22.917306044492335	-357.9534506885943	20.0	0.0	1008	170289	-164.02889801844182	-8.182222808841393
302.0922427177429	17	-154.1340418425874	-7.794049784044944	66.09403828149136	-20.99002392443824	-345.79381522282904	20.0	0.0	1008	180306	-163.87921454474937	-8.011255413440727
319.1892716884613	18	-158.46584656497043	-7.970868296582088	63.77237411407661	-25.552356500393596	-331.31897847647286	20.0	0.0	1008	190323	-162.5908770906689	-7.9679607178456076
336.2139618396759	19	-155.60138275892362	-7.893537383287847	64.98130123803628	-23.215902044147903	-373.19647728544396	20.0	0.0	1008	200340	-158.54141771839656	-8.706968920795456
353.2907073497772	20	-154.03427310553053	-7.687532500978528	66.82786900037567	-19.40283719846161	-396.46136401473376	20.0	0.0	1008	210357	-153.38627545282657	-7.976468285043578
370.381370306015	21	-154.80307032615255	-7.836542086732305	63.54877356130095	-19.972162785797245	-363.18622060223873	20.0	0.0	1008	220374	-161.6438412434517	-7.968951193988622
387.47320437431335	22	-158.75387606696583	-7.971980460108864	63.380750756110594	-25.544809237704378	-377.4832878382333	20.0	0.0	1008	230391	-152.89269900140127	-7.011377647978673
404.5311584472656	23	-155.67576512904378	-7.822914474389008	63.347708223308885	-25.00187775630551	-356.62998752342355	20.0	0.0	1008	240408	-170.13595499499908	-8.53582689398781
421.54737544059753	24	-157.03166331864654	-7.752162652873145	63.134864149885814	-24.308596842611575	-404.6723401191911	20.0	0.0	1008	250425	-157.4635232480449	-7.855243019620512
438.6054503917694	25	-157.70590373384468	-7.972333865001209	62.61370555845072	-16.986082622107897	-351.75094495330865	20.0	0.0	1008	260442	-166.5913228977695	-8.473825979780026
455.6596531867981	26	-159.30617403956884	-7.901784389384636	66.29391411848673	-19.885854155717738	-389.5159485420051	20.0	0.0	1008	270459	-153.2821088677554	-7.899723666895764
472.68399930000305	27	-160.57153307490617	-8.066307023504176	65.79464640431938	-25.45627017395403	-374.136050942543	20.0	0.0	1008	280476	-154.85522755360074	-7.361837146295405
489.99466609954834	28	-160.49462403235364	-7.826304158233531	65.38541530832228	-17.69502302899625	-425.9590769668397	20.0	0.0	1008	290493	-156.49090463908914	-7.129320760784293
507.09564995765686	29	-156.03766905215127	-7.765513523109166	63.68270878266643	-23.305148125429888	-404.627256818195	20.0	0.0	1008	300510	-154.58301973400637	-7.564909028873745
524.206202507019	30	-151.9935111131558	-7.433672507902956	60.762951511741285	-17.66917434009964	-350.57995737001835	20.0	0.0	1008	310527	-151.28026846181913	-7.642501120810486
541.2629919052124	31	-155.79390956297917	-7.677070005106688	63.97207910204423	-18.556733014364635	-371.8449730016286	20.0	0.0	1008	320544	-137.8081666007653	-6.732204701334926
558.4944081306458	32	-155.54594756869915	-7.600690727831782	63.91245655393407	-26.541363676792688	-354.362338929486	20.0	0.0	1008	330561	-152.80795840488418	-7.589757001651315
575.5881640911102	33	-155.51583681795842	-7.625366057498562	65.62057668127578	-23.914744120753824	-392.87712909174127	20.0	0.0	1008	340578	-161.30678677006946	-8.066655785387917
592.6939239501953	34	-152.37163740101317	-7.616466292173262	64.19309204077705	-21.046936294961416	-446.8623529348886	20.0	0.0	1008	350595	-155.2409124173481	-7.888980216923875
609.7330343723297	35	-154.0302944218934	-7.613791711128917	66.49294814843982	-23.02868547357096	-356.8508491779467	20.0	0.0	1008	360612	-160.466539804101	-7.628705921922157
626.8556337356567	36	-154.23129837280987	-7.605631729592387	61.599530784454025	-23.931103213743604	-423.3504979398751	20.0	0.0	1008	370629	-168.4364642713088	-8.211611613470428
643.9338002204895	37	-149.33453784208248	-7.328573618430335	67.03707875283125	-19.375100349050587	-454.3916650715972	20.0	0.0	1008	380646	-150.55612751360368	-7.558840069733807
661.2399735450745	38	-154.1181612844311	-7.566123150371447	68.12984478397098	-20.567441135184712	-374.11360257955477	20.0	0.0	1008	390663	-149.121560598024	-7.158682371390731
678.4522731304169	39	-144.49067678697423	-6.907250944839893	64.98328019119013	-17.695164518918276	-376.24989886759386	20.0	0.0	1008	400680	-148.8838305364153	-7.786574392369219
695.9167022705078	40	-148.3630750629266	-7.250702596579508	66.17871213088972	-17.6078596384824	-411.5725206391864	20.0	0.0	1008	410697	-153.64579450296694	-7.911548838101342
712.9658765792847	41	-153.47098603992748	-7.3872117751951665	63.77096516638538	-19.358864943613014	-384.34013126848515	20.0	0.0	1008	420714	-147.2444299300462	-7.39557766106761
729.961784362793	42	-152.1528753698277	-7.268937658816729	66.56007137665948	-22.53508614460507	-375.98344695552225	20.0	0.0	1008	430731	-164.28165008464563	-7.654836610579257
746.9850826263428	43	-154.18849978960418	-7.206926169637211	67.76943182732333	-12.796049890636699	-385.34945357129016	20.0	0.0	1008	440748	-148.12181160575327	-6.925743416233473
764.1246199607849	44	-152.33597677864225	-7.229630938068147	67.80361869964368	-14.58383665820743	-442.81096118052125	20.0	0.0	1008	450765	-134.76097720022884	-6.62148584705762
781.0295271873474	45	-150.29387154516252	-6.980831423615044	69.87950487937518	-23.551095086110312	-473.192695528337	20.0	0.0	1008	460782	-146.52653754837402	-6.589272233667754
797.9680755138397	46	-152.40222289880919	-7.0062039377746	70.28308604447489	-24.336445056658942	-450.8257445812129	20.0	0.0	1008	470799	-132.74860467085844	-5.817254512388611
814.869847536087	47	-153.94606933333986	-7.18804787697654	68.42530744849277	-15.344120577416492	-394.88681742689636	20.0	0.0	1008	480816	-158.47585023376928	-7.791926952634192
831.7530536651611	48	-148.15376369734005	-6.826254041808553	68.38963228662631	-19.773772901216713	-461.36727637033295	20.0	0.0	1008	490833	-154.16703475885836	-6.6968432569310785
848.6495380401611	49	-150.9260488437943	-7.102545809237658	71.30563181760054	-17.149783899532046	-394.3482383682744	20.0	0.0	1008	500850	-142.65223362020694	-6.786486357341762
865.5834746360779	50	-149.50960861426572	-6.989298337572195	73.21286976791947	-22.55628223018986	-453.39839683709545	20.0	0.0	1008	510867	-149.53998998398183	-7.108718854673836
882.5262877941132	51	-147.99858764262868	-6.832950308764843	67.59906186565786	-21.847005702112867	-392.12428140853046	20.0	0.0	1008	520884	-165.25203932120303	-8.031375073819637
899.4264843463898	52	-154.45908537421843	-7.183756769419489	81.1430898473847	-18.950965637653873	-639.7285159697681	20.0	0.0	1008	530901	-152.23097049455552	-7.256492846313033
916.3174941539764	53	-149.59462472230328	-6.663594434242965	70.1996753186112	-20.482294338159154	-488.1753662666432	20.0	0.0	1008	540918	-151.37597531320606	-7.579948628676782
933.2354698181152	54	-148.9931811935953	-6.784423030904001	67.42462513955938	-19.965400253611463	-470.62364804279065	20.0	0.0	1008	550935	-152.7342356138976	-6.786131256972915
950.1234676837921	55	-149.90849194033922	-6.857622601604993	73.54975262603985	-19.431841479719843	-423.86709737045055	20.0	0.0	1008	560952	-153.29083115620736	-7.5193154515964835
967.0681462287903	56	-152.88565969848085	-7.034278835413433	67.87239402452343	-19.168118188592697	-460.72375703133946	20.0	0.0	1008	570969	-161.26353062369625	-7.759576138075793
984.0984482765198	57	-149.67070031592965	-6.986121502113875	72.23479276616787	-20.58473464499798	-437.04722572570915	20.0	0.0	1008	580986	-146.0760104576398	-6.417529189321539
1001.1651451587677	58	-145.76626299377995	-6.749954222615917	68.52211196755512	-19.578476898732664	-417.13675699021434	20.0	0.0	1008	591003	-152.7238670159731	-7.5702080421686775
1018.1660432815552	59	-152.64305977983608	-7.0201031527171605	74.91546373479665	-18.285396581401525	-542.349094304915	20.0	0.0	1008	601020	-150.41182519644835	-7.196097571890941
